seqname	pos	GO:0000166	GO:0000976	GO:0000977	GO:0000978	GO:0000981	GO:0000987	GO:0001012	GO:0001067	GO:0001085	GO:0003674	GO:0003676	GO:0003677	GO:0003682	GO:0003690	GO:0003697	GO:0003700	GO:0003712	GO:0003723	GO:0003729	GO:0003735	GO:0003824	GO:0003924	GO:0004386	GO:0004518	GO:0004519	GO:0004672	GO:0004674	GO:0004842	GO:0004857	GO:0005198	GO:0005215	GO:0005342	GO:0005488	GO:0005515	GO:0005543	GO:0008026	GO:0008047	GO:0008092	GO:0008094	GO:0008134	GO:0008144	GO:0008168	GO:0008233	GO:0008289	GO:0008324	GO:0008509	GO:0008514	GO:0008565	GO:0015075	GO:0015077	GO:0015078	GO:0015291	GO:0015318	GO:0015399	GO:0015405	GO:0016301	GO:0016407	GO:0016410	GO:0016462	GO:0016491	GO:0016614	GO:0016616	GO:0016740	GO:0016741	GO:0016746	GO:0016747	GO:0016757	GO:0016758	GO:0016772	GO:0016773	GO:0016779	GO:0016787	GO:0016788	GO:0016791	GO:0016810	GO:0016817	GO:0016818	GO:0016829	GO:0016853	GO:0016874	GO:0016887	GO:0017016	GO:0017076	GO:0017111	GO:0019207	GO:0019787	GO:0019887	GO:0019899	GO:0022804	GO:0022857	GO:0022890	GO:0030234	GO:0030554	GO:0030674	GO:0030695	GO:0031267	GO:0032553	GO:0032555	GO:0035091	GO:0035639	GO:0036094	GO:0042393	GO:0042578	GO:0042623	GO:0042626	GO:0043021	GO:0043167	GO:0043168	GO:0043169	GO:0043492	GO:0043565	GO:0044212	GO:0044877	GO:0046872	GO:0046873	GO:0046914	GO:0046943	GO:0048037	GO:0051020	GO:0051082	GO:0060090	GO:0060589	GO:0070011	GO:0070035	GO:0097159	GO:0097367	GO:0098772	GO:0140096	GO:0140097	GO:0140098	GO:0140101	GO:0140110	GO:1901265	GO:1901363	GO:1901981	GO:1990837
XIIIR	177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131143162683409	0.0	1.0	0.0131143162683409	0.0131143162683409	0.0004166666666666	0.0131143162683409	0.0	0.0	0.0	0.0131143162683409	0.0	0.0	0.7321381568384573	0.0	0.0	0.0033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.2044873636441334	0.0	0.2064399568711498	0.0270189681848195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2663140352537605	0.0	0.0	0.0	0.7321381568384573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2663140352537605	0.0033333333333333	0.0	0.0	0.2663140352537605	0.2663140352537605	0.0	0.0	0.0	0.0	0.0	0.0	0.2663140352537605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036529680365296	0.0	0.0033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131143162683409	0.0	2.5641025641025643e-05	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0131143162683409	0.2064399568711498	0.0	1.2531328320802006e-05	2.415458937198068e-05	0.0	0.0	0.0250673168444892	0.0	0.2064399568711498	0.0	0.0131143162683409
XIIIR	180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.605395531094218e-05	0.0	1.0	6.605395531094218e-05	6.605395531094218e-05	0.0	6.605395531094218e-05	0.0	0.0	0.0	6.605395531094218e-05	6.605395531094218e-05	0.0	0.3055510046861056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333	0.096712453323884	0.0	0.5312727175653426	0.5312727175653426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1772784965693106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02626118933772	0.0	0.0	0.0	0.0	6.605395531094218e-05	0.0	0.3411173453182786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131143162683409	0.3907469466922477	0.1772784965693106	0.0	0.0	0.0	0.0	0.3177755494824031	0.0	6.605395531094218e-05	0.0	6.605395531094218e-05
XIIIR	181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.801120448179271e-05	0.1678175075354421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333	0.0	0.0	0.7447852534367008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1678175075354421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050017009064644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233458646616541	0.1678175075354421	0.0	0.0	0.1860682027443477	0.0	0.0	0.0	0.0
XIIIR	182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275522043030787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7132521882094771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275522043030787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001668367573131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2531328320802006e-05	0.2338946415336792	0.0	0.0	0.0140517861171856	0.0	0.0	0.0	0.0
XIIIR	193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIIIR	195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6365934833174102	0.0	0.0	0.2588960506714157	0.0	0.0	0.0	0.0	0.0	0.0	0.2935524910051979	0.0	0.5608994823603135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2588960506714157	0.0	0.0	0.0	0.5807123787300759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2588960506714157	0.2588960506714157	0.0449040914815538	0.0	0.2588960506714157	0.2588960506714157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2588960506714157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1970229383812971	1.2531328320802006e-05	0.0	0.0	0.0	0.0247850056450238	0.0	0.0	0.0	0.0
XIIIR	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIIIR	203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIIIR	206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0128522536443943	0.0128522536443943	0.4130250404298876	0.0	0.0	0.0	0.0	0.0093106362882826	0.0006666666666666	0.0	0.5976308829402341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2059892309855656	0.0	0.5361114619652678	0.184222548352068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.270105044298594e-05	8.270105044298594e-05	8.270105044298594e-05	0.2800156472276768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069856723021688	0.0069856723021688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5641025641025643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5297590788987887	0.0	0.1739331343264002	1.2531328320802006e-05	0.0	0.0	0.0	0.2258409312778917	0.0	0.0128522536443943	0.0	0.0
XIIIR	207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2009282004734469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7451270028672229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5404543461844737	0.1379030864572656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5306795700901938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002472532600299	0.0	0.0	0.0	0.0	0.0	0.0	0.2307055829478017	0.0	0.2829316151529788	0.0	0.0
XIIIR	211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0103355202967243	0.0103355202967243	0.0050782333688502	0.0	0.0	0.0	0.0	0.0103355202967243	0.0	2.801120448179271e-05	0.1550155811548672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010546155033923	0.2355785812431865	0.0	0.7246806699362174	0.1577782987054967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103355202967243	0.0	0.0	0.0	0.0	0.0	0.0	0.0217097076906435	0.0	0.3535995948734334	0.0	0.0
XIIIR	220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.605395531094218e-05	0.0	1.0	6.605395531094218e-05	6.605395531094218e-05	0.0	0.0	0.0	0.0	0.0	6.605395531094218e-05	0.0	0.0	0.5854039158143476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0534198980196731	0.1797069071320191	0.0	0.7123067975045677	0.3216003245215971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5100519816730572	0.5100519816730572	0.0	0.0	0.0	0.0	4.584304584304585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2817435926432889	0.0	0.0	0.0	0.0	0.0	0.0	0.0045618666403436	0.0	6.605395531094218e-05	0.0	0.0
XIIIR	228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7412472890257475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0549497847053186	1.7636684303350972e-05	0.0	0.540185968901488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047154497764017	0.0	0.0	0.0089992233162776	0.0	0.0008333333333333	0.0008333333333333	0.0	0.0	0.0089992233162776	0.0	0.0	0.3388830883873039	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266791979949874	0.003495423340961	0.0	0.0	0.0032642861893339	0.0	0.0	0.0	0.0
XIIIR	232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7765994852832091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004166666666666	1.7636684303350972e-05	0.0	0.4553517079062644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034343434343434	0.0	0.0	0.0318108367555547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2042329934440936	0.0	0.0	0.0	0.0	0.0	0.0	0.27654926526184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2111247667328524	0.2301493064275084	0.2444548193471759	0.0	0.0035063905373893	0.0	0.0	0.0	0.0
XIIIR	235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4822522385905928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1859133702433374	0.0	0.2430873837158797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014876017005136	0.0	0.0022607064261696	0.0022607064261696	0.014876017005136	0.0	0.0	0.0	0.0	0.4088821138796752	0.0	0.0	0.0	0.0	0.0	0.0	0.2926298187719711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226168391143912	0.0	0.2683806709256095	0.0	0.0035253091230127	0.0	0.0	0.0	0.0
XIIIR	249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003385952871196	0.3214651678452942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003385952871196	9.285051067780874e-06	0.0	0.226719790436169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036769889876797	0.0	0.0	0.0	0.0
XIIIR	254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006268525555954	0.2041952278172914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6498239828432372	9.285051067780874e-06	0.0	0.565754740558496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068815349376988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2041952278172914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067676767676767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2531328320802006e-05	0.2041952278172914	0.0051376507785217	0.0	0.0151286422782122	0.0	0.0	0.0	0.0
XIIIR	268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3863172325245772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666649507270526	0.0	0.0	0.5359023789555799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3120648896159909	0.0	0.0	0.3863172325245772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3863172325245772	0.0	0.0	0.0	0.0	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003155616313511	0.3863172325245772	0.0	0.0	0.0826742304710056	0.0	0.0	0.0	0.0
XIIIR	273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIIIR	274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIIIR	288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.518330585730122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1680607492253222	0.0	0.0	0.0399535580386984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045450875492204	0.0	0.0	0.0	0.0
